 Gain/Loss_nreal Gain/Loss_real USD USD_net time
53206 -293.41418 1183.48262 2183.48262 1890.06844 53206.0
53207 -302.25319 1183.48262 2183.48262 1881.22943 53207.0
53208 -301.43789 1183.48262 2183.48262 1882.04473 53208.0
53209 -303.54742 1183.48262 2183.48262 1879.9352 53209.0
53210 -297.84017 1183.48262 2183.48262 1885.64245 53210.0
53211 -294.72275 1183.48262 2183.48262 1888.75987 53211.0
53212 -296.91445 1183.48262 2183.48262 1886.56817 53212.0
53213 -301.88978 1183.48262 2183.48262 1881.59284 53213.0
53214 -301.72415 1183.48262 2183.48262 1881.75847 53214.0
53215 -296.40203 1183.48262 2183.48262 1887.08059 53215.0
53216 -293.39369 1183.48262 2183.48262 1890.08893 53216.0
53217 -288.5133 1183.48262 2183.48262 1894.96932 53217.0
53218 -283.57259 1183.48262 2183.48262 1899.91003 53218.0
53219 -281.06493 1183.48262 2183.48262 1902.41769 53219.0
53220 -283.68177 1183.48262 2183.48262 1899.80085 53220.0
53221 -289.64195 1183.48262 2183.48262 1893.84067 53221.0
53222 -289.61246 1183.48262 2183.48262 1893.87016 53222.0
53223 -286.6285 1183.48262 2183.48262 1896.85412 53223.0
53224 -291.62065 1183.48262 2183.48262 1891.86197 53224.0
53225 -294.68941 1183.48262 2183.48262 1888.79321 53225.0
53226 -297.02623 1183.48262 2183.48262 1886.45639 53226.0
53227 -296.8606 1183.48262 2183.48262 1886.62202 53227.0
53228 -297.01601 1183.48262 2183.48262 1886.46661 53228.0
53229 -272.01084 1183.48262 2183.48262 1911.47178 53229.0
53230 -271.02083 1183.48262 2183.48262 1912.46179 53230.0
53231 -275.55714 1183.48262 2183.48262 1907.92548 53231.0
53232 -271.64607 1183.48262 2183.48262 1911.83655 53232.0
53233 -278.86715 1183.48262 2183.48262 1904.61547 53233.0
53234 -275.49943 1183.48262 2183.48262 1907.98319 53234.0
53235 -278.89166 1183.48262 2183.48262 1904.59096 53235.0
53236 -265.27512 1183.48262 2183.48262 1918.2075 53236.0
53237 -262.186 1183.48262 2183.48262 1921.29662 53237.0
53238 -274.26691 1183.48262 2183.48262 1909.21571 53238.0
53239 -289.92869 1183.48262 2183.48262 1893.55393 53239.0
53240 -288.614 1183.48262 2183.48262 1894.86862 53240.0
53241 -285.94716 1183.48262 2183.48262 1897.53546 53241.0
53242 -285.47976 1183.48262 2183.48262 1898.00286 53242.0
53243 -273.09569 1183.48262 2183.48262 1910.38693 53243.0
53244 -275.20512 1183.48262 2183.48262 1908.2775 53244.0
53245 -292.7455 1183.48262 2183.48262 1890.73712 53245.0
53246 -296.65007 1183.48262 2183.48262 1886.83255 53246.0
53247 -294.87038 1183.48262 2183.48262 1888.61224 53247.0
53248 -294.6547 1183.48262 2183.48262 1888.82792 53248.0
53249 -296.63459 1183.48262 2183.48262 1886.84803 53249.0
53250 -298.32432 1183.48262 2183.48262 1885.1583 53250.0
53251 -294.74074 1183.48262 2183.48262 1888.74188 53251.0
53252 -313.51635 1183.48262 2183.48262 1869.96627 53252.0
53253 -317.88048 1183.48262 2183.48262 1865.60214 53253.0
53254 -321.67329 1183.48262 2183.48262 1861.80933 53254.0
53255 -320.1544 1183.48262 2183.48262 1863.32822 53255.0
53256 -324.04741 1183.48262 2183.48262 1859.43521 53256.0
53257 -309.40237 1183.48262 2183.48262 1874.08025 53257.0
53258 -311.84966 1183.48262 2183.48262 1871.63296 53258.0
53259 -306.08199 1183.48262 2183.48262 1877.40063 53259.0
53260 -304.91745 1183.48262 2183.48262 1878.56517 53260.0
53261 -299.43486 1183.48262 2183.48262 1884.04776 53261.0
53262 -310.80831 1183.48262 2183.48262 1872.67431 53262.0
53263 -288.5494 1183.48262 2183.48262 1894.93322 53263.0
53264 -283.19524 1183.48262 2183.48262 1900.28738 53264.0
53265 -286.80444 1183.48262 2183.48262 1896.67818 53265.0
53266 -286.88924 1183.48262 2183.48262 1896.59338 53266.0
53267 -287.66099 1183.48262 2183.48262 1895.82163 53267.0
53268 -299.24501 1183.48262 2183.48262 1884.23761 53268.0
53269 -302.79647 1183.48262 2183.48262 1880.68615 53269.0
53270 -295.9002 1183.48262 2183.48262 1887.58242 53270.0
53271 -294.48141 1183.48262 2183.48262 1889.00121 53271.0
53272 -299.44268 1183.48262 2183.48262 1884.03994 53272.0
53273 -300.06539 1183.48262 2183.48262 1883.41723 53273.0
53274 -296.8657 1183.48262 2183.48262 1886.61692 53274.0
53275 -303.38324 1183.48262 2183.48262 1880.09938 53275.0
53276 -315.15985 1183.48262 2183.48262 1868.32277 53276.0
53277 -326.79005 1183.48262 2183.48262 1856.69257 53277.0
53278 -319.92848 1183.48262 2183.48262 1863.55414 53278.0
53279 -314.06969 1183.48262 2183.48262 1869.41293 53279.0
53280 -322.80584 1183.48262 2183.48262 1860.67678 53280.0
53281 -323.68414 1183.48262 2183.48262 1859.79848 53281.0
53282 -328.03044 1183.48262 2183.48262 1855.45218 53282.0
53283 -340.84961 1183.48262 2183.48262 1842.63301 53283.0
53284 -348.29145 1183.48262 2183.48262 1835.19117 53284.0
53285 -352.96372 1183.48262 2183.48262 1830.5189 53285.0
53286 -356.83106 1183.48262 2183.48262 1826.65156 53286.0
53287 -352.60039 1183.48262 2183.48262 1830.88223 53287.0
53288 -369.74267 1183.48262 2183.48262 1813.73995 53288.0
53289 -372.20913 1183.48262 2183.48262 1811.27349 53289.0
53290 -367.21961 1183.48262 2183.48262 1816.26301 53290.0
53291 -361.83836 1183.48262 2183.48262 1821.64426 53291.0
53292 -357.90425 1183.48262 2183.48262 1825.57837 53292.0
53293 -358.46156 1183.48262 2183.48262 1825.02106 53293.0
53294 -371.3758 1183.48262 2183.48262 1812.10682 53294.0
53295 -209.30533 1183.48262 2183.48262 1974.17729 53295.0
53296 -163.51652 1183.48262 2183.48262 2019.9661 53296.0
53297 -146.10833 1183.48262 2183.48262 2037.37429 53297.0
53298 -152.51019 1183.48262 2183.48262 2030.97243 53298.0
53299 -208.46962 1183.48262 2183.48262 1975.013 53299.0
53300 -232.21014 1183.48262 2183.48262 1951.27248 53300.0
53301 -196.85993 1183.48262 2183.48262 1986.62269 53301.0
53302 -178.06257 1183.48262 2183.48262 2005.42005 53302.0
53303 -152.74651 1183.48262 2183.48262 2030.73611 53303.0
53304 -153.83012 1183.48262 2183.48262 2029.6525 53304.0
53305 -158.92996 1183.48262 2183.48262 2024.55266 53305.0
53306 -171.97637 1183.48262 2183.48262 2011.50625 53306.0
53307 -164.62942 1183.48262 2183.48262 2018.8532 53307.0
53308 -156.79079 1183.48262 2183.48262 2026.69183 53308.0
53309 -164.4972 1183.48262 2183.48262 2018.98542 53309.0
53310 -173.08199 1183.48262 2183.48262 2010.40063 53310.0
53311 -170.33549 1183.48262 2183.48262 2013.14713 53311.0
53312 -212.54449 1183.48262 2183.48262 1970.93813 53312.0
53313 -179.16251 1183.48262 2183.48262 2004.32011 53313.0
53314 -178.2267 1183.48262 2183.48262 2005.25592 53314.0
53315 -146.25192 1183.48262 2183.48262 2037.2307 53315.0
53316 -126.87535 1183.48262 2183.48262 2056.60727 53316.0
53317 -129.82843 1183.48262 2183.48262 2053.65419 53317.0
53318 -146.45697 1183.48262 2183.48262 2037.02565 53318.0
53319 -152.69333 1183.48262 2183.48262 2030.78929 53319.0
53320 -158.24132 1183.48262 2183.48262 2025.2413 53320.0
53321 -161.51802 1183.48262 2183.48262 2021.9646 53321.0
53322 -159.10161 1183.48262 2183.48262 2024.38101 53322.0
53323 -164.72679 1183.48262 2183.48262 2018.75583 53323.0
53324 -166.65792 1183.48262 2183.48262 2016.8247 53324.0
53325 -169.87936 1183.48262 2183.48262 2013.60326 53325.0
53326 -170.65103 1183.48262 2183.48262 2012.83159 53326.0
53327 -177.18129 1183.48262 2183.48262 2006.30133 53327.0
53328 -179.21634 1183.48262 2183.48262 2004.26628 53328.0
53329 -171.34802 1183.48262 2183.48262 2012.1346 53329.0
53330 -172.40343 1183.48262 2183.48262 2011.07919 53330.0
53331 -190.09146 1183.48262 2183.48262 1993.39116 53331.0
53332 -186.79559 1183.48262 2183.48262 1996.68703 53332.0
53333 -179.71447 1183.48262 2183.48262 2003.76815 53333.0
53334 -175.61597 1183.48262 2183.48262 2007.86665 53334.0
53335 -174.17146 1183.48262 2183.48262 2009.31116 53335.0
53336 -168.61828 1183.48262 2183.48262 2014.86434 53336.0
53337 -140.07944 1183.48262 2183.48262 2043.40318 53337.0
53338 -154.58963 1183.48262 2183.48262 2028.89299 53338.0
53339 -155.21363 1183.48262 2183.48262 2028.26899 53339.0
53340 -162.5733 1183.48262 2183.48262 2020.90932 53340.0
53341 -154.48687 1183.48262 2183.48262 2028.99575 53341.0
53342 -157.93823 1183.48262 2183.48262 2025.54439 53342.0
53343 -177.12714 1183.48262 2183.48262 2006.35548 53343.0
53344 -181.52731 1183.48262 2183.48262 2001.95531 53344.0
53345 -184.45224 1183.48262 2183.48262 1999.03038 53345.0
53346 -175.19219 1183.48262 2183.48262 2008.29043 53346.0
53347 -180.47435 1183.48262 2183.48262 2003.00827 53347.0
53348 -178.41358 1183.48262 2183.48262 2005.06904 53348.0
53349 -171.97581 1183.48262 2183.48262 2011.50681 53349.0
53350 -161.97631 1183.48262 2183.48262 2021.50631 53350.0
53351 -165.28637 1183.48262 2183.48262 2018.19625 53351.0
53352 -169.97025 1183.48262 2183.48262 2013.51237 53352.0
53353 -168.42693 1183.48262 2183.48262 2015.05569 53353.0
53354 -167.42157 1183.48262 2183.48262 2016.06105 53354.0
53355 -171.84101 1183.48262 2183.48262 2011.64161 53355.0
53356 -169.90348 1183.48262 2183.48262 2013.57914 53356.0
53357 -175.97537 1183.48262 2183.48262 2007.50725 53357.0
53358 -162.82249 1183.48262 2183.48262 2020.66013 53358.0
53359 -162.04834 1183.48262 2183.48262 2021.43428 53359.0
53360 -153.2043 1183.48262 2183.48262 2030.27832 53360.0
53361 -153.22739 1183.48262 2183.48262 2030.25523 53361.0
53362 -163.56728 1183.48262 2183.48262 2019.91534 53362.0
53363 -168.35784 1183.48262 2183.48262 2015.12478 53363.0
53364 -163.07429 1183.48262 2183.48262 2020.40833 53364.0
53365 -165.80026 1183.48262 2183.48262 2017.68236 53365.0
53366 -162.74058 1183.48262 2183.48262 2020.74204 53366.0
53367 -162.97295 1183.48262 2183.48262 2020.50967 53367.0
53368 -158.17473 1183.48262 2183.48262 2025.30789 53368.0
53369 -143.66836 1183.48262 2183.48262 2039.81426 53369.0
53370 -129.38417 1183.48262 2183.48262 2054.09845 53370.0
53371 -85.84078 1183.48262 2183.48262 2097.64184 53371.0
53372 -78.02264 1183.48262 2183.48262 2105.45998 53372.0
53373 -95.87243 1183.48262 2183.48262 2087.61019 53373.0
53374 -99.73856 1183.48262 2183.48262 2083.74406 53374.0
53375 -101.93529 1183.48262 2183.48262 2081.54733 53375.0
53376 -93.126 1183.48262 2183.48262 2090.35662 53376.0
53377 -99.42905 1183.48262 2183.48262 2084.05357 53377.0
53378 -98.068 1183.48262 2183.48262 2085.41462 53378.0
53379 -97.444 1183.48262 2183.48262 2086.03862 53379.0
53380 -109.55561 1183.48262 2183.48262 2073.92701 53380.0
53381 -122.89089 1183.48262 2183.48262 2060.59173 53381.0
53382 -118.22623 1183.48262 2183.48262 2065.25639 53382.0
53383 -100.35325 1183.48262 2183.48262 2083.12937 53383.0
53384 -101.20307 1183.48262 2183.48262 2082.27955 53384.0
53385 -81.42342 1183.48262 2183.48262 2102.0592 53385.0
53386 -81.78164 1183.48262 2183.48262 2101.70098 53386.0
53387 -85.98158 1183.48262 2183.48262 2097.50104 53387.0
53388 -84.30088 1183.48262 2183.48262 2099.18174 53388.0
53389 -78.62168 1183.48262 2183.48262 2104.86094 53389.0
53390 -52.35289 1183.48262 2183.48262 2131.12973 53390.0
53391 -56.80187 1183.48262 2183.48262 2126.68075 53391.0
53392 -71.56249 1183.48262 2183.48262 2111.92013 53392.0
53393 -79.38319 1183.48262 2183.48262 2104.09943 53393.0
53394 -68.53622 1183.48262 2183.48262 2114.9464 53394.0
53395 -69.77777 1183.48262 2183.48262 2113.70485 53395.0
53396 -72.14018 1183.48262 2183.48262 2111.34244 53396.0
53397 -71.24395 1183.48262 2183.48262 2112.23867 53397.0
53398 -74.73375 1183.48262 2183.48262 2108.74887 53398.0
53399 -78.74482 1183.48262 2183.48262 2104.7378 53399.0
53400 -79.69497 1183.48262 2183.48262 2103.78765 53400.0
53401 -78.34429 1183.48262 2183.48262 2105.13833 53401.0
53402 -78.85658 1183.48262 2183.48262 2104.62604 53402.0
53403 -77.7215 1183.48262 2183.48262 2105.76112 53403.0
53404 -80.99944 1183.48262 2183.48262 2102.48318 53404.0
53405 -96.12718 1183.48262 2183.48262 2087.35544 53405.0
53406 -97.04779 1183.48262 2183.48262 2086.43483 53406.0
53407 -99.38337 1183.48262 2183.48262 2084.09925 53407.0
53408 -101.26058 1183.48262 2183.48262 2082.22204 53408.0
53409 -97.68853 1183.48262 2183.48262 2085.79409 53409.0
53410 -102.62155 1183.48262 2183.48262 2080.86107 53410.0
53411 -96.05267 1183.48262 2183.48262 2087.42995 53411.0
53412 -102.74345 1183.48262 2183.48262 2080.73917 53412.0
53413 -99.48989 1183.48262 2183.48262 2083.99273 53413.0
53414 -99.49376 1183.48262 2183.48262 2083.98886 53414.0
53415 -101.87552 1183.48262 2183.48262 2081.6071 53415.0
53416 -100.72633 1183.48262 2183.48262 2082.75629 53416.0
53417 -105.66069 1183.48262 2183.48262 2077.82193 53417.0
53418 -113.84985 1183.48262 2183.48262 2069.63277 53418.0
53419 -119.43254 1183.48262 2183.48262 2064.05008 53419.0
53420 -123.8712 1183.48262 2183.48262 2059.61142 53420.0
53421 -130.03687 1183.48262 2183.48262 2053.44575 53421.0
53422 -125.51217 1183.48262 2183.48262 2057.97045 53422.0
53423 -129.51818 1183.48262 2183.48262 2053.96444 53423.0
53424 -130.10872 1183.48262 2183.48262 2053.3739 53424.0
53425 -126.98857 1183.48262 2183.48262 2056.49405 53425.0
53426 -129.94299 1183.48262 2183.48262 2053.53963 53426.0
53427 -115.62792 1183.48262 2183.48262 2067.8547 53427.0
53428 -121.67022 1183.48262 2183.48262 2061.8124 53428.0
53429 -125.30256 1183.48262 2183.48262 2058.18006 53429.0
53430 -128.79747 1183.48262 2183.48262 2054.68515 53430.0
53431 -136.43332 1183.48262 2183.48262 2047.0493 53431.0
53432 -141.61922 1183.48262 2183.48262 2041.8634 53432.0
53433 -146.33398 1183.48262 2183.48262 2037.14864 53433.0
53434 -148.96617 1183.48262 2183.48262 2034.51645 53434.0
53435 -146.07212 1183.48262 2183.48262 2037.4105 53435.0
53436 -148.91225 1183.48262 2183.48262 2034.57037 53436.0
53437 -137.46566 1183.48262 2183.48262 2046.01696 53437.0
53438 -141.70278 1183.48262 2183.48262 2041.77984 53438.0
53439 -144.33234 1183.48262 2183.48262 2039.15028 53439.0
53440 -160.56815 1183.48262 2183.48262 2022.91447 53440.0
53441 -154.26763 1183.48262 2183.48262 2029.21499 53441.0
53442 -157.15265 1183.48262 2183.48262 2026.32997 53442.0
53443 -160.33686 1183.48262 2183.48262 2023.14576 53443.0
53444 -162.75203 1183.48262 2183.48262 2020.73059 53444.0
53445 -175.22836 1183.48262 2183.48262 2008.25426 53445.0
53446 -177.94396 1183.48262 2183.48262 2005.53866 53446.0
53447 -178.08655 1183.48262 2183.48262 2005.39607 53447.0
53448 -182.83085 1183.48262 2183.48262 2000.65177 53448.0
53449 -177.62436 1183.48262 2183.48262 2005.85826 53449.0
53450 -178.57838 1183.48262 2183.48262 2004.90424 53450.0
53451 -177.21475 1183.48262 2183.48262 2006.26787 53451.0
53452 -176.61518 1183.48262 2183.48262 2006.86744 53452.0
53453 -176.50089 1183.48262 2183.48262 2006.98173 53453.0
53454 -175.33506 1183.48262 2183.48262 2008.14756 53454.0
53455 -177.53321 1183.48262 2183.48262 2005.94941 53455.0
53456 -187.20034 1183.48262 2183.48262 1996.28228 53456.0
53457 -190.48344 1183.48262 2183.48262 1992.99918 53457.0
53458 -190.64391 1183.48262 2183.48262 1992.83871 53458.0
53459 -189.31498 1183.48262 2183.48262 1994.16764 53459.0
53460 -183.94023 1183.48262 2183.48262 1999.54239 53460.0
53461 -181.60728 1183.48262 2183.48262 2001.87534 53461.0
53462 -186.2989 1183.48262 2183.48262 1997.18372 53462.0
53463 -183.67579 1183.48262 2183.48262 1999.80683 53463.0
53464 -188.42654 1183.48262 2183.48262 1995.05608 53464.0
53465 -194.06826 1183.48262 2183.48262 1989.41436 53465.0
53466 -188.39829 1183.48262 2183.48262 1995.08433 53466.0
53467 -185.96003 1183.48262 2183.48262 1997.52259 53467.0
53468 -188.2468 1183.48262 2183.48262 1995.23582 53468.0
53469 -188.35856 1183.48262 2183.48262 1995.12406 53469.0
53470 -186.46213 1183.48262 2183.48262 1997.02049 53470.0
53471 -189.45383 1183.48262 2183.48262 1994.02879 53471.0
53472 -186.60988 1183.48262 2183.48262 1996.87274 53472.0
53473 -186.6638 1183.48262 2183.48262 1996.81882 53473.0
53474 -189.48982 1183.48262 2183.48262 1993.9928 53474.0
53475 -192.20155 1183.48262 2183.48262 1991.28107 53475.0
53476 -193.81169 1183.48262 2183.48262 1989.67093 53476.0
53477 -192.72416 1183.48262 2183.48262 1990.75846 53477.0
53478 -188.74645 1183.48262 2183.48262 1994.73617 53478.0
53479 -188.95702 1183.48262 2183.48262 1994.5256 53479.0
53480 -192.03726 1183.48262 2183.48262 1991.44536 53480.0
53481 -194.13144 1183.48262 2183.48262 1989.35118 53481.0
53482 -203.54435 1183.48262 2183.48262 1979.93827 53482.0
53483 -192.58954 1183.48262 2183.48262 1990.89308 53483.0
53484 -191.07705 1183.48262 2183.48262 1992.40557 53484.0
53485 -188.68368 1183.48262 2183.48262 1994.79894 53485.0
53486 -191.34536 1183.48262 2183.48262 1992.13726 53486.0
53487 -191.36458 1183.48262 2183.48262 1992.11804 53487.0
53488 -180.4689 1183.48262 2183.48262 2003.01372 53488.0
53489 -165.54776 1183.48262 2183.48262 2017.93486 53489.0
53490 -164.3858 1183.48262 2183.48262 2019.09682 53490.0
53491 -166.88825 1183.48262 2183.48262 2016.59437 53491.0
53492 -176.1855 1183.48262 2183.48262 2007.29712 53492.0
53493 -176.87245 1183.48262 2183.48262 2006.61017 53493.0
53494 -185.18111 1183.48262 2183.48262 1998.30151 53494.0
53495 -172.18986 1183.48262 2183.48262 2011.29276 53495.0
53496 -168.65767 1183.48262 2183.48262 2014.82495 53496.0
53497 -153.00451 1183.48262 2183.48262 2030.47811 53497.0
53498 -111.08252 1183.48262 2183.48262 2072.4001 53498.0
53499 -88.86834 1183.48262 2183.48262 2094.61428 53499.0
53500 -84.29106 1183.48262 2183.48262 2099.19156 53500.0
53501 -72.11201 1183.48262 2183.48262 2111.37061 53501.0
53502 -56.72886 1183.48262 2183.48262 2126.75376 53502.0
53503 -34.19527 1183.48262 2183.48262 2149.28735 53503.0
53504 -17.52142 1183.48262 2183.48262 2165.9612 53504.0
53505 -19.25604 1183.48262 2183.48262 2164.22658 53505.0
53506 -22.49688 1183.48262 2183.48262 2160.98574 53506.0
53507 -20.92276 1183.48262 2183.48262 2162.55986 53507.0
53508 -15.07042 1183.48262 2183.48262 2168.4122 53508.0
53509 -14.5184 1183.48262 2183.48262 2168.96422 53509.0
53510 -24.32794 1183.48262 2183.48262 2159.15468 53510.0
53511 -45.90395 1183.48262 2183.48262 2137.57867 53511.0
53512 -40.98241 1183.48262 2183.48262 2142.50021 53512.0
53513 -73.7189 1183.48262 2183.48262 2109.76372 53513.0
53514 -77.91869 1183.48262 2183.48262 2105.56393 53514.0
53515 -58.40853 1183.48262 2183.48262 2125.07409 53515.0
53516 -51.99764 1183.48262 2183.48262 2131.48498 53516.0
53517 -55.96387 1183.48262 2183.48262 2127.51875 53517.0
53518 -70.447 1183.48262 2183.48262 2113.03562 53518.0
53519 -83.48327 1183.48262 2183.48262 2099.99935 53519.0
53520 -83.92887 1183.48262 2183.48262 2099.55375 53520.0
53521 -65.64883 1183.48262 2183.48262 2117.83379 53521.0
53522 -62.78174 1183.48262 2183.48262 2120.70088 53522.0
53523 -58.40982 1183.48262 2183.48262 2125.0728 53523.0
53524 -56.3054 1183.48262 2183.48262 2127.17722 53524.0
53525 -60.58875 1183.48262 2183.48262 2122.89387 53525.0
53526 -64.24552 1183.48262 2183.48262 2119.2371 53526.0
53527 -64.40857 1183.48262 2183.48262 2119.07405 53527.0
53528 -71.39973 1183.48262 2183.48262 2112.08289 53528.0
53529 -58.52919 1183.48262 2183.48262 2124.95343 53529.0
53530 -42.10843 1183.48262 2183.48262 2141.37419 53530.0
53531 -42.35623 1183.48262 2183.48262 2141.12639 53531.0
53532 -41.55249 1183.48262 2183.48262 2141.93013 53532.0
53533 -37.5593 1183.48262 2183.48262 2145.92332 53533.0
53534 -49.9394 1183.48262 2183.48262 2133.54322 53534.0
53535 -56.35545 1183.48262 2183.48262 2127.12717 53535.0
53536 -62.79206 1183.48262 2183.48262 2120.69056 53536.0
53537 -49.7174 1183.48262 2183.48262 2133.76522 53537.0
53538 -50.69193 1183.48262 2183.48262 2132.79069 53538.0
53539 -55.7468 1183.48262 2183.48262 2127.73582 53539.0
53540 -52.87068 1183.48262 2183.48262 2130.61194 53540.0
53541 -49.39236 1183.48262 2183.48262 2134.09026 53541.0
53542 -31.05466 1183.48262 2183.48262 2152.42796 53542.0
53543 -32.98321 1183.48262 2183.48262 2150.49941 53543.0
53544 -39.88335 1183.48262 2183.48262 2143.59927 53544.0
53545 -33.53794 1183.48262 2183.48262 2149.94468 53545.0
53546 -37.65303 1183.48262 2183.48262 2145.82959 53546.0
53547 -38.16011 1183.48262 2183.48262 2145.32251 53547.0
53548 -25.81079 1183.48262 2183.48262 2157.67183 53548.0
53549 -39.67518 1183.48262 2183.48262 2143.80744 53549.0
53550 -51.15394 1183.48262 2183.48262 2132.32868 53550.0
53551 -42.93003 1183.48262 2183.48262 2140.55259 53551.0
53552 -38.24099 1183.48262 2183.48262 2145.24163 53552.0
53553 -39.82422 1183.48262 2183.48262 2143.6584 53553.0
53554 -30.08395 1183.48262 2183.48262 2153.39867 53554.0
53555 -30.10962 1183.48262 2183.48262 2153.373 53555.0
53556 -20.69808 1183.48262 2183.48262 2162.78454 53556.0
53557 -22.22979 1183.48262 2183.48262 2161.25283 53557.0
53558 -29.78597 1183.48262 2183.48262 2153.69665 53558.0
53559 -28.78448 1183.48262 2183.48262 2154.69814 53559.0
53560 -14.5798 1183.48262 2183.48262 2168.90282 53560.0
53561 -14.15742 1183.48262 2183.48262 2169.3252 53561.0
53562 -14.94189 1183.48262 2183.48262 2168.54073 53562.0
53563 -14.69791 1183.48262 2183.48262 2168.78471 53563.0
53564 -15.8124 1183.48262 2183.48262 2167.67022 53564.0
53565 -23.48545 1183.48262 2183.48262 2159.99717 53565.0
53566 -23.68315 1183.48262 2183.48262 2159.79947 53566.0
53567 -25.74392 1183.48262 2183.48262 2157.7387 53567.0
53568 -16.92297 1183.48262 2183.48262 2166.55965 53568.0
53569 -16.00236 1183.48262 2183.48262 2167.48026 53569.0
53570 -15.49781 1183.48262 2183.48262 2167.98481 53570.0
53571 -19.11743 1183.48262 2183.48262 2164.36519 53571.0
53572 -20.31548 1183.48262 2183.48262 2163.16714 53572.0
53573 -25.41795 1183.48262 2183.48262 2158.06467 53573.0
53574 -19.47183 1183.48262 2183.48262 2164.01079 53574.0
53575 -18.76824 1183.48262 2183.48262 2164.71438 53575.0
53576 -21.24636 1183.48262 2183.48262 2162.23626 53576.0
53577 -31.53228 1183.48262 2183.48262 2151.95034 53577.0
53578 -33.0667 1183.48262 2183.48262 2150.41592 53578.0
53579 -33.83066 1183.48262 2183.48262 2149.65196 53579.0
53580 -26.12296 1183.48262 2183.48262 2157.35966 53580.0
53581 -21.58536 1183.48262 2183.48262 2161.89726 53581.0
53582 -23.26606 1183.48262 2183.48262 2160.21656 53582.0
53583 -23.98371 1183.48262 2183.48262 2159.49891 53583.0
53584 -24.28801 1183.48262 2183.48262 2159.19461 53584.0
53585 -20.35261 1183.48262 2183.48262 2163.13001 53585.0
53586 -22.20415 1183.48262 2183.48262 2161.27847 53586.0
53587 -21.17441 1183.48262 2183.48262 2162.30821 53587.0
53588 -23.03996 1183.48262 2183.48262 2160.44266 53588.0
53589 -22.37757 1183.48262 2183.48262 2161.10505 53589.0
53590 -27.21939 1183.48262 2183.48262 2156.26323 53590.0
53591 -30.9622 1183.48262 2183.48262 2152.52042 53591.0
53592 -34.50979 1183.48262 2183.48262 2148.97283 53592.0
53593 -35.94656 1183.48262 2183.48262 2147.53606 53593.0
53594 -34.91682 1183.48262 2183.48262 2148.5658 53594.0
53595 -34.47135 1183.48262 2183.48262 2149.01127 53595.0
53596 -35.989 1183.48262 2183.48262 2147.49362 53596.0
53597 -32.56589 1183.48262 2183.48262 2150.91673 53597.0
53598 -16.58428 1183.48262 2183.48262 2166.89834 53598.0
53599 -11.37397 1183.48262 2183.48262 2172.10865 53599.0
53600 -10.35492 1185.88152 2185.88152 2175.5266 53600.0
53601 -10.64075 1185.88152 2185.88152 2175.24077 53601.0
53602 -10.07781 1185.88152 2185.88152 2175.80371 53602.0
53603 -10.04747 1185.88152 2185.88152 2175.83405 53603.0
53604 -9.99907 1185.88152 2185.88152 2175.88245 53604.0
53605 -10.11011 1185.88152 2185.88152 2175.77141 53605.0
53606 -10.0662 1185.88152 2185.88152 2175.81532 53606.0
53607 -10.43697 1185.88152 2185.88152 2175.44455 53607.0
53608 -10.60418 1185.88152 2185.88152 2175.27734 53608.0
53609 -10.5625 1185.88152 2185.88152 2175.31902 53609.0
53610 -10.38272 1185.88152 2185.88152 2175.4988 53610.0
53611 -10.61397 1185.88152 2185.88152 2175.26755 53611.0
53612 -10.89008 1185.88152 2185.88152 2174.99144 53612.0
53613 -10.43737 1185.88152 2185.88152 2175.44415 53613.0
53614 -10.11178 1185.88152 2185.88152 2175.76974 53614.0
53615 -10.46344 1185.88152 2185.88152 2175.41808 53615.0
53616 -10.80872 1185.88152 2185.88152 2175.0728 53616.0
53617 -11.12154 1185.88152 2185.88152 2174.75998 53617.0
53618 -11.26103 1185.88152 2185.88152 2174.62049 53618.0
53619 -11.30041 1185.88152 2185.88152 2174.58111 53619.0
53620 -11.34901 1185.88152 2185.88152 2174.53251 53620.0
53621 -10.97319 1185.88152 2185.88152 2174.90833 53621.0
53622 -10.59272 1185.88152 2185.88152 2175.2888 53622.0
53623 -10.90487 1185.88152 2185.88152 2174.97665 53623.0
53624 -10.96075 1185.88152 2185.88152 2174.92077 53624.0
53625 -10.98373 1185.88152 2185.88152 2174.89779 53625.0
53626 -10.1491 1185.88152 2185.88152 2175.73242 53626.0
53627 -10.27738 1185.88152 2185.88152 2175.60414 53627.0
53628 -10.38114 1185.88152 2185.88152 2175.50038 53628.0
53629 -10.4933 1185.88152 2185.88152 2175.38822 53629.0
53630 -9.90632 1185.88152 2185.88152 2175.9752 53630.0
53631 -10.13518 1185.88152 2185.88152 2175.74634 53631.0
53632 -10.09585 1185.88152 2185.88152 2175.78567 53632.0
53633 -9.78815 1185.88152 2185.88152 2176.09337 53633.0
53634 -9.84135 1185.88152 2185.88152 2176.04017 53634.0
53635 -10.14843 1185.88152 2185.88152 2175.73309 53635.0
53636 -10.33419 1185.88152 2185.88152 2175.54733 53636.0
53637 -10.46229 1185.88152 2185.88152 2175.41923 53637.0
53638 -10.61581 1185.88152 2185.88152 2175.26571 53638.0
53639 -10.63555 1185.88152 2185.88152 2175.24597 53639.0
53640 -10.84597 1185.88152 2185.88152 2175.03555 53640.0
53641 -11.67629 1185.88152 2185.88152 2174.20523 53641.0
